Datetime,solar_mw,wind-direction,wind-speed,humidity,average-wind-speed-(period),average-pressure-(period),temperature
25/06/2020 1:00,10560,20,4.9,74,0,30.32,47
25/06/2020 0:00,11514,20,1.3,83,0,30.32,45
24/06/2020 23:00,12689,20,1.3,89,0,30.34,45
24/06/2020 22:00,13741,20,1.3,93,0,30.37,45
24/06/2020 21:00,14446,20,1.3,80,3,30.42,45
24/06/2020 20:00,15204,20,1.3,71,5,30.37,45
24/06/2020 19:00,15632,20,1.3,66,0,30.36,45
24/06/2020 18:00,15875,20,1.3,77,0,30.36,45
24/06/2020 17:00,15731,16,1.3,77,0,30.39,45
24/06/2020 16:00,15604,16,2.4,86,0,30.38,51
24/06/2020 15:00,15527,16,2.4,89,3,30.38,51
24/06/2020 14:00,15219,16,2.4,89,0,30.37,51
24/06/2020 13:00,14579,16,2.4,86,8,30.39,51
24/06/2020 12:00,13757,16,2.4,80,0,30.33,51
24/06/2020 11:00,12624,16,2.4,67,0,30.28,51
24/06/2020 10:00,11615,16,2.4,80,3,30.27,51
24/06/2020 9:00,10705,13,2.4,86,5,30.27,51
24/06/2020 8:00,9746,13,3.2,89,3,30.26,51
24/06/2020 7:00,9146,13,3.2,93,0,30.26,51
24/06/2020 6:00,9036,13,3.2,93,0,30.28,51
24/06/2020 5:00,9039,13,3.2,90,5,30.3,51
24/06/2020 4:00,9180,13,3.2,86,3,30.25,51
24/06/2020 3:00,9509,13,3.2,72,0,30.22,51
24/06/2020 2:00,9876,13,3.2,93,8,30.2,51
24/06/2020 1:00,10517,32,3.2,90,3,30.22,51
24/06/2020 0:00,11431,32,4.6,89,0,30.21,50
23/06/2020 23:00,12321,32,4.6,93,5,30.21,50
23/06/2020 22:00,13213,32,4.6,96,9,30.21,50
23/06/2020 21:00,13565,32,4.6,93,6,30.23,50
23/06/2020 20:00,14097,32,4.6,86,3,30.15,50
23/06/2020 19:00,14558,32,4.6,83,6,30.12,50
23/06/2020 18:00,14759,32,4.6,86,6,30.15,50
23/06/2020 17:00,14646,7,4.6,93,7,30.19,50
23/06/2020 16:00,14457,7,4.1,96,7,30.2,48
23/06/2020 15:00,14147,7,4.1,96,0,30.2,48
23/06/2020 14:00,13589,7,4.1,96,5,30.22,48
23/06/2020 13:00,13139,7,4.1,96,3,30.26,48
23/06/2020 12:00,12418,7,4.1,96,3,30.2,48
23/06/2020 11:00,11704,7,4.1,96,8,30.18,48
23/06/2020 10:00,10993,7,4.1,93,9,30.17,48
23/06/2020 9:00,10353,32,4.1,90,5,30.18,48
23/06/2020 8:00,9616,32,3.8,93,8,30.17,47
23/06/2020 7:00,9076,32,3.8,89,7,30.18,47
23/06/2020 6:00,8884,32,3.8,93,9,30.18,47
23/06/2020 5:00,8690,32,3.8,89,5,30.21,47
23/06/2020 4:00,8770,32,3.8,89,0,30.14,47
23/06/2020 3:00,8992,32,3.8,83,6,30.09,47
23/06/2020 2:00,9392,32,3.8,86,5,30.08,47
23/06/2020 1:00,9897,10,3.8,89,0,30.07,47
23/06/2020 0:00,10656,10,10.3,96,3,30.03,51
22/06/2020 23:00,11491,10,10.3,96,9,30.02,51
22/06/2020 22:00,12245,10,10.3,96,10,29.95,51
22/06/2020 21:00,12724,10,10.3,93,6,29.93,51
22/06/2020 20:00,12949,10,10.3,90,14,29.91,51
22/06/2020 19:00,13323,10,10.3,74,16,29.92,51
22/06/2020 18:00,13551,10,10.3,74,14,29.95,51
22/06/2020 17:00,13507,29,10.3,83,8,30,51
22/06/2020 16:00,13485,29,5.2,80,3,30.01,44
22/06/2020 15:00,13449,29,5.2,86,6,30.04,44
22/06/2020 14:00,13265,29,5.2,86,3,30.05,44
22/06/2020 13:00,13119,29,5.2,61,0,30.09,44
22/06/2020 12:00,12753,29,5.2,54,7,30.05,44
22/06/2020 11:00,12374,29,5.2,50,13,30.04,44
22/06/2020 10:00,12019,29,5.2,68,3,30.05,44
22/06/2020 9:00,11789,28,5.2,76,8,30.07,44
22/06/2020 8:00,11418,28,2.4,76,0,30.08,42
22/06/2020 7:00,10878,28,2.4,73,0,30.1,42
22/06/2020 6:00,10361,28,2.4,76,3,30.13,42
22/06/2020 5:00,9964,28,2.4,71,0,30.21,42
22/06/2020 4:00,9932,28,2.4,61,3,30.17,42
22/06/2020 3:00,10155,28,2.4,52,0,30.17,42
22/06/2020 2:00,10528,28,2.4,68,8,30.22,42
22/06/2020 1:00,11153,32,2.4,74,0,30.24,42
22/06/2020 0:00,12053,32,4.2,77,0,30.22,46
21/06/2020 23:00,13115,32,4.2,74,3,30.2,46
21/06/2020 22:00,14200,32,4.2,68,0,30.2,46
21/06/2020 21:00,14866,32,4.2,68,0,30.2,46
21/06/2020 20:00,15207,32,4.2,93,0,30.16,46
21/06/2020 19:00,15769,32,4.2,96,5,30.18,46
21/06/2020 18:00,16209,32,4.2,93,0,30.21,46
21/06/2020 17:00,16389,36,4.2,86,7,30.25,46
21/06/2020 16:00,16416,36,3.5,86,0,30.25,49
21/06/2020 15:00,16203,36,3.5,93,0,30.27,49
21/06/2020 14:00,16020,36,3.5,86,6,30.26,49
21/06/2020 13:00,15637,36,3.5,86,6,30.3,49
21/06/2020 12:00,14943,36,3.5,80,3,30.26,49
21/06/2020 11:00,14175,36,3.5,80,0,30.25,49
21/06/2020 10:00,13308,36,3.5,93,9,30.27,49
21/06/2020 9:00,12396,27,3.5,90,0,30.29,49
21/06/2020 8:00,11495,27,3.8,93,5,30.26,49
21/06/2020 7:00,10572,27,3.8,93,5,30.27,49
21/06/2020 6:00,9900,27,3.8,89,3,30.26,49
21/06/2020 5:00,9432,27,3.8,86,3,30.29,49
21/06/2020 4:00,9404,27,3.8,80,0,30.23,49
21/06/2020 3:00,9618,27,3.8,77,0,30.19,49
21/06/2020 2:00,9998,27,3.8,86,6,30.17,49
21/06/2020 1:00,10586,32,3.8,86,8,30.16,49
21/06/2020 0:00,11431,32,3.8,89,7,30.15,48
20/06/2020 23:00,12589,32,3.8,89,6,30.18,48
20/06/2020 22:00,13653,32,3.8,93,3,30.19,48
20/06/2020 21:00,14389,32,3.8,83,5,30.22,48
20/06/2020 20:00,14922,32,3.8,86,6,30.17,48
20/06/2020 19:00,15352,32,3.8,80,7,30.18,48
20/06/2020 18:00,15790,32,3.8,89,0,30.2,48
20/06/2020 17:00,16125,27,3.8,89,0,30.22,48
20/06/2020 16:00,16493,27,6.6,93,5,30.22,49
20/06/2020 15:00,16450,27,6.6,96,6,30.24,49
20/06/2020 14:00,15953,27,6.6,96,0,30.27,49
20/06/2020 13:00,15438,27,6.6,96,7,30.3,49
20/06/2020 12:00,14816,27,6.6,51,13,30.26,49
20/06/2020 11:00,14079,27,6.6,39,6,30.26,49
20/06/2020 10:00,13287,27,6.6,45,10,30.32,49
20/06/2020 9:00,12545,28,6.6,46,10,30.37,49
20/06/2020 8:00,11930,28,6.9,53,10,30.39,56
20/06/2020 7:00,11184,28,6.9,64,14,30.43,56
20/06/2020 6:00,10600,28,6.9,61,5,30.47,56
20/06/2020 5:00,10253,28,6.9,69,10,30.53,56
20/06/2020 4:00,10166,28,6.9,41,5,30.49,56
20/06/2020 3:00,10437,28,6.9,58,7,30.47,56
20/06/2020 2:00,10895,28,6.9,51,6,30.5,56
20/06/2020 1:00,11671,13,6.9,77,5,30.52,56
20/06/2020 0:00,12627,13,2.7,77,0,30.5,48
19/06/2020 23:00,13813,13,2.7,77,6,30.49,48
19/06/2020 22:00,15040,13,2.7,83,3,30.5,48
19/06/2020 21:00,15765,13,2.7,77,3,30.51,48
19/06/2020 20:00,16400,13,2.7,77,5,30.43,48
19/06/2020 19:00,17010,13,2.7,72,5,30.35,48
19/06/2020 18:00,17483,13,2.7,51,3,30.32,48
19/06/2020 17:00,17733,4,2.7,77,0,30.31,48
19/06/2020 16:00,17904,4,9.5,71,0,30.29,59
19/06/2020 15:00,18298,4,9.5,58,9,30.28,59
19/06/2020 14:00,18303,4,9.5,48,8,30.29,59
19/06/2020 13:00,17752,4,9.5,48,17,30.31,59
19/06/2020 12:00,16995,4,9.5,50,13,30.27,59
19/06/2020 11:00,16112,4,9.5,42,16,30.23,59
19/06/2020 10:00,14881,4,9.5,52,9,30.25,59
19/06/2020 9:00,13674,2,9.5,52,8,30.28,59
19/06/2020 8:00,12629,2,5.3,64,7,30.3,61
19/06/2020 7:00,11758,2,5.3,64,8,30.3,61
19/06/2020 6:00,11167,2,5.3,80,9,30.3,61
19/06/2020 5:00,10835,2,5.3,46,9,30.33,61
19/06/2020 4:00,10870,2,5.3,35,7,30.27,61
19/06/2020 3:00,11163,2,5.3,29,3,30.22,61
19/06/2020 2:00,11639,2,5.3,69,0,30.23,61
19/06/2020 1:00,12391,6,5.3,57,0,30.24,61
19/06/2020 0:00,13508,6,2.3,74,5,30.23,55
18/06/2020 23:00,14872,6,2.3,86,0,30.22,55
18/06/2020 22:00,16234,6,2.3,89,0,30.22,55
18/06/2020 21:00,16894,6,2.3,80,3,30.24,55
18/06/2020 20:00,17546,6,2.3,78,6,30.17,55
18/06/2020 19:00,17937,6,2.3,40,3,30.14,55
18/06/2020 18:00,18037,6,2.3,55,0,30.15,55
18/06/2020 17:00,18050,14,2.3,64,3,30.16,55
18/06/2020 16:00,17924,14,3.2,77,0,30.15,56
18/06/2020 15:00,17675,14,3.2,80,0,30.14,56
18/06/2020 14:00,17277,14,3.2,83,5,30.15,56
18/06/2020 13:00,16512,14,3.2,51,9,30.17,56
18/06/2020 12:00,15582,14,3.2,70,6,30.12,56
18/06/2020 11:00,14666,14,3.2,39,3,30.1,56
18/06/2020 10:00,13593,14,3.2,64,3,30.11,56
18/06/2020 9:00,12622,14,3.2,59,3,30.15,56
18/06/2020 8:00,11683,14,2,69,0,30.16,55
18/06/2020 7:00,10713,14,2,77,0,30.19,55
18/06/2020 6:00,10161,14,2,80,0,30.22,55
18/06/2020 5:00,9727,14,2,72,7,30.27,55
18/06/2020 4:00,9719,14,2,65,3,30.21,55
18/06/2020 3:00,9958,14,2,56,0,30.19,55
18/06/2020 2:00,10433,14,2,55,0,30.2,55
18/06/2020 1:00,11117,9,2,59,0,30.24,55
18/06/2020 0:00,12168,9,1.1,71,0,30.24,52
17/06/2020 23:00,13402,9,1.1,83,0,30.23,52
17/06/2020 22:00,14478,9,1.1,89,0,30.23,52
17/06/2020 21:00,14875,9,1.1,80,0,30.25,52
17/06/2020 20:00,15292,9,1.1,80,8,30.18,52
17/06/2020 19:00,15718,9,1.1,69,0,30.15,52
17/06/2020 18:00,15889,9,1.1,62,0,30.15,52
17/06/2020 17:00,15805,13,1.1,77,0,30.19,52
17/06/2020 16:00,15563,13,2.5,93,6,30.21,55
17/06/2020 15:00,15259,13,2.5,89,0,30.23,55
17/06/2020 14:00,14882,13,2.5,93,5,30.25,55
17/06/2020 13:00,14191,13,2.5,72,8,30.29,55
17/06/2020 12:00,13337,13,2.5,54,3,30.26,55
17/06/2020 11:00,12466,13,2.5,42,0,30.25,55
17/06/2020 10:00,11530,13,2.5,58,0,30.25,55
17/06/2020 9:00,10438,12,2.5,66,3,30.26,55
17/06/2020 8:00,9399,12,1.9,80,0,30.25,55
17/06/2020 7:00,8793,12,1.9,77,0,30.24,55
17/06/2020 6:00,8721,12,1.9,77,0,30.24,55
17/06/2020 5:00,8725,12,1.9,48,6,30.26,55
17/06/2020 4:00,8860,12,1.9,45,5,30.19,55
17/06/2020 3:00,9143,12,1.9,31,0,30.15,55
17/06/2020 2:00,9602,12,1.9,48,3,30.15,55
17/06/2020 1:00,10255,3,1.9,67,3,30.16,55
17/06/2020 0:00,11119,3,1.5,74,0,30.15,55
16/06/2020 23:00,12134,3,1.5,77,0,30.15,55
16/06/2020 22:00,13005,3,1.5,86,0,30.15,55
16/06/2020 21:00,13474,3,1.5,55,3,30.17,55
16/06/2020 20:00,14130,3,1.5,37,3,30.09,55
16/06/2020 19:00,14647,3,1.5,52,5,30.04,55
16/06/2020 18:00,14821,3,1.5,50,0,30.04,55
16/06/2020 17:00,14727,9,1.5,55,0,30.05,55
16/06/2020 16:00,14381,9,2.4,83,0,30.04,55
16/06/2020 15:00,13914,9,2.4,74,5,30.01,55
16/06/2020 14:00,13397,9,2.4,77,3,29.99,55
16/06/2020 13:00,12873,9,2.4,75,3,30.02,55
16/06/2020 12:00,12272,9,2.4,67,0,29.98,55
16/06/2020 11:00,11471,9,2.4,72,3,29.98,55
16/06/2020 10:00,10672,9,2.4,77,3,29.98,55
16/06/2020 9:00,9769,13,2.4,83,7,30,55
16/06/2020 8:00,8883,13,2.6,83,5,29.98,53
16/06/2020 7:00,8263,13,2.6,93,0,29.98,53
16/06/2020 6:00,8120,13,2.6,93,9,29.98,53
16/06/2020 5:00,8032,13,2.6,96,0,30.02,53
16/06/2020 4:00,8143,13,2.6,93,7,30,53
16/06/2020 3:00,8476,13,2.6,93,0,30,53
16/06/2020 2:00,8859,13,2.6,93,0,30,53
16/06/2020 1:00,9484,4,2.6,86,3,30.01,53
16/06/2020 0:00,10421,4,2.7,75,7,30.01,54
15/06/2020 23:00,11492,4,2.7,93,3,30.02,54
15/06/2020 22:00,12457,4,2.7,96,3,30.02,54
15/06/2020 21:00,13030,4,2.7,96,0,30.05,54
15/06/2020 20:00,13707,4,2.7,96,0,30.03,54
15/06/2020 19:00,14454,4,2.7,96,0,30.02,54
15/06/2020 18:00,14850,4,2.7,96,0,30.04,54
15/06/2020 17:00,14792,11,2.7,96,7,30.07,54
15/06/2020 16:00,14547,11,10,96,8,30.09,52
15/06/2020 15:00,14133,11,10,96,14,30.12,52
15/06/2020 14:00,13618,11,10,90,10,30.14,52
15/06/2020 13:00,13141,11,10,93,10,30.18,52
15/06/2020 12:00,12715,11,10,80,10,30.15,52
15/06/2020 11:00,12307,11,10,80,9,30.15,52
15/06/2020 10:00,11741,11,10,80,9,30.14,52
15/06/2020 9:00,11082,8,10,69,13,30.17,52
15/06/2020 8:00,10396,8,18.7,71,16,30.15,50
15/06/2020 7:00,9641,8,18.7,69,21,30.11,50
15/06/2020 6:00,9055,8,18.7,74,18,30.09,50
15/06/2020 5:00,8769,8,18.7,69,18,30.11,50
15/06/2020 4:00,8694,8,18.7,72,21,30.05,50
15/06/2020 3:00,8931,8,18.7,72,21,29.99,50
15/06/2020 2:00,9353,8,18.7,77,21,29.98,50
15/06/2020 1:00,10037,4,18.7,80,11,30,50
15/06/2020 0:00,11037,4,6.6,77,7,30.01,47
14/06/2020 23:00,12287,4,6.6,79,5,30.03,47
14/06/2020 22:00,13500,4,6.6,79,3,30.07,47
14/06/2020 21:00,14133,4,6.6,71,3,30.12,47
14/06/2020 20:00,14936,4,6.6,66,5,30.1,47
14/06/2020 19:00,15525,4,6.6,51,6,30.12,47
14/06/2020 18:00,15732,4,6.6,71,8,30.2,47
14/06/2020 17:00,15654,17,6.6,54,7,30.26,47
14/06/2020 16:00,15406,17,6,52,15,30.31,47
14/06/2020 15:00,15012,17,6,44,5,30.39,47
14/06/2020 14:00,14864,17,6,42,6,30.42,47
14/06/2020 13:00,14222,17,6,34,0,30.49,47
14/06/2020 12:00,13851,17,6,35,5,30.48,47
14/06/2020 11:00,13207,17,6,53,5,30.47,47
14/06/2020 10:00,12689,17,6,68,9,30.49,47
14/06/2020 9:00,12100,1,6,66,5,30.51,47
14/06/2020 8:00,11542,1,4.7,76,0,30.5,49
14/06/2020 7:00,10697,1,4.7,79,3,30.49,49
14/06/2020 6:00,10057,1,4.7,86,3,30.5,49
14/06/2020 5:00,9637,1,4.7,61,3,30.5,49
14/06/2020 4:00,9603,1,4.7,40,0,30.39,49
14/06/2020 3:00,9826,1,4.7,67,16,30.32,49
14/06/2020 2:00,10213,1,4.7,90,13,30.3,49
14/06/2020 1:00,10832,25,4.7,89,0,30.31,49
14/06/2020 0:00,12023,25,4.8,86,0,30.29,54
13/06/2020 23:00,13072,25,4.8,86,6,30.3,54
13/06/2020 22:00,14172,25,4.8,53,14,30.33,54
13/06/2020 21:00,14669,25,4.8,49,9,30.37,54
13/06/2020 20:00,15005,25,4.8,46,6,30.31,54
13/06/2020 19:00,15393,25,4.8,34,5,30.29,54
13/06/2020 18:00,15555,25,4.8,75,0,30.3,54
13/06/2020 17:00,15207,30,4.8,64,3,30.31,54
13/06/2020 16:00,14747,30,4.8,80,5,30.31,52
13/06/2020 15:00,14350,30,4.8,83,6,30.3,52
13/06/2020 14:00,13841,30,4.8,89,3,30.31,52
13/06/2020 13:00,12947,30,4.8,77,0,30.32,52
13/06/2020 12:00,12436,30,4.8,75,3,30.25,52
13/06/2020 11:00,11786,30,4.8,56,3,30.21,52
13/06/2020 10:00,11236,30,4.8,77,9,30.2,52
13/06/2020 9:00,10607,27,4.8,93,11,30.21,52
13/06/2020 8:00,10225,27,5,93,13,30.18,51
13/06/2020 7:00,9599,27,5,89,3,30.17,51
13/06/2020 6:00,8929,27,5,89,0,30.16,51
13/06/2020 5:00,8336,27,5,83,0,30.19,51
13/06/2020 4:00,8253,27,5,80,5,30.14,51
13/06/2020 3:00,8357,27,5,67,10,30.09,51
13/06/2020 2:00,8578,27,5,83,7,30.09,51
13/06/2020 1:00,8938,34,5,89,5,30.12,51
13/06/2020 0:00,9625,34,1.9,86,0,30.13,54
12/06/2020 23:00,10477,34,1.9,83,0,30.15,54
12/06/2020 22:00,11309,34,1.9,86,0,30.18,54
12/06/2020 21:00,11615,34,1.9,42,3,30.23,54
12/06/2020 20:00,11648,34,1.9,29,5,30.18,54
12/06/2020 19:00,11823,34,1.9,29,5,30.17,54
12/06/2020 18:00,11929,34,1.9,45,5,30.19,54
12/06/2020 17:00,11857,30,1.9,59,0,30.21,54
12/06/2020 16:00,11737,30,1.8,77,0,30.22,54
12/06/2020 15:00,11570,30,1.8,80,5,30.21,54
12/06/2020 14:00,11391,30,1.8,89,5,30.22,54
12/06/2020 13:00,11191,30,1.8,72,3,30.26,54
12/06/2020 12:00,10994,30,1.8,69,6,30.2,54
12/06/2020 11:00,10692,30,1.8,49,0,30.15,54
12/06/2020 10:00,10343,30,1.8,65,0,30.15,54
12/06/2020 9:00,10019,3,1.8,77,0,30.17,54
12/06/2020 8:00,9616,3,3.1,80,0,30.14,56
12/06/2020 7:00,9073,3,3.1,86,0,30.11,56
12/06/2020 6:00,8330,3,3.1,93,3,30.1,56
12/06/2020 5:00,7944,3,3.1,67,6,30.1,56
12/06/2020 4:00,7741,3,3.1,72,5,30.02,56
12/06/2020 3:00,7816,3,3.1,58,8,29.97,56
12/06/2020 2:00,8081,3,3.1,46,0,29.97,56
12/06/2020 1:00,8439,12,3.1,62,7,29.98,56
12/06/2020 0:00,9038,12,4.5,61,0,29.99,53
11/06/2020 23:00,9766,12,4.5,96,7,29.97,53
11/06/2020 22:00,10500,12,4.5,89,5,29.97,53
11/06/2020 21:00,10695,12,4.5,93,0,29.99,53
11/06/2020 20:00,10695,12,4.5,78,0,29.95,53
11/06/2020 19:00,10891,12,4.5,65,0,29.9,53
11/06/2020 18:00,10990,12,4.5,75,3,29.89,53
11/06/2020 17:00,10977,10,4.5,44,20,29.9,53
11/06/2020 16:00,10981,10,10.3,72,8,29.89,55
11/06/2020 15:00,11027,10,10.3,90,8,29.91,55
11/06/2020 14:00,11012,10,10.3,90,8,29.91,55
11/06/2020 13:00,11032,10,10.3,83,11,29.96,55
11/06/2020 12:00,11074,10,10.3,86,10,29.92,55
11/06/2020 11:00,11025,10,10.3,72,14,29.9,55
11/06/2020 10:00,10889,10,10.3,80,14,29.9,55
11/06/2020 9:00,10681,30,10.3,83,13,29.89,55
11/06/2020 8:00,10420,30,7.5,86,9,29.86,53
11/06/2020 7:00,9837,30,7.5,86,8,29.82,53
11/06/2020 6:00,9143,30,7.5,96,10,29.79,53
11/06/2020 5:00,8674,30,7.5,80,6,29.81,53
11/06/2020 4:00,8636,30,7.5,83,6,29.79,53
11/06/2020 3:00,8778,30,7.5,77,7,29.79,53
11/06/2020 2:00,9249,30,7.5,86,6,29.8,53
11/06/2020 1:00,9686,14,7.5,86,15,29.83,53
11/06/2020 0:00,10536,14,5.3,83,9,29.85,55
10/06/2020 23:00,11634,14,5.3,86,10,29.84,55
10/06/2020 22:00,12695,14,5.3,86,7,29.86,55
10/06/2020 21:00,13343,14,5.3,83,3,29.89,55
10/06/2020 20:00,13791,14,5.3,77,0,29.85,55
10/06/2020 19:00,14119,14,5.3,69,11,29.85,55
10/06/2020 18:00,14246,14,5.3,66,5,29.84,55
10/06/2020 17:00,14225,28,5.3,86,8,29.84,55
10/06/2020 16:00,14058,28,9,89,3,29.86,50
10/06/2020 15:00,13878,28,9,93,0,29.86,50
10/06/2020 14:00,13523,28,9,93,3,29.9,50
10/06/2020 13:00,13070,28,9,86,6,29.93,50
10/06/2020 12:00,12471,28,9,77,10,29.91,50
10/06/2020 11:00,11730,28,9,69,16,29.85,50
10/06/2020 10:00,10944,28,9,86,11,29.82,50
10/06/2020 9:00,10025,29,9,77,15,29.83,50
10/06/2020 8:00,9188,29,16.2,68,18,29.84,48
10/06/2020 7:00,8623,29,16.2,74,10,29.85,48
10/06/2020 6:00,8576,29,16.2,77,6,29.89,48
10/06/2020 5:00,8657,29,16.2,59,21,29.96,48
10/06/2020 4:00,8842,29,16.2,47,28,29.97,48
10/06/2020 3:00,9149,29,16.2,64,26,30,48
10/06/2020 2:00,9593,29,16.2,68,21,30.04,48
10/06/2020 1:00,10326,12,16.2,71,10,30.09,48
10/06/2020 0:00,11231,12,10.4,73,6,30.12,46
09/06/2020 23:00,12249,12,10.4,73,3,30.13,46
09/06/2020 22:00,13244,12,10.4,70,5,30.18,46
09/06/2020 21:00,13889,12,10.4,54,14,30.22,46
09/06/2020 20:00,14449,12,10.4,59,8,30.21,46
09/06/2020 19:00,15063,12,10.4,61,11,30.18,46
09/06/2020 18:00,15427,12,10.4,61,14,30.14,46
09/06/2020 17:00,15366,26,10.4,80,17,30.11,46
09/06/2020 16:00,15187,26,7.7,89,15,30.09,49
09/06/2020 15:00,14938,26,7.7,86,6,30.12,49
09/06/2020 14:00,14620,26,7.7,96,6,30.14,49
09/06/2020 13:00,14171,26,7.7,83,8,30.16,49
09/06/2020 12:00,13557,26,7.7,72,8,30.12,49
09/06/2020 11:00,12620,26,7.7,83,10,30.1,49
09/06/2020 10:00,11613,26,7.7,77,9,30.09,49
09/06/2020 9:00,10617,13,7.7,89,7,30.1,49
09/06/2020 8:00,9655,13,6,89,3,30.09,49
09/06/2020 7:00,9027,13,6,86,6,30.09,49
09/06/2020 6:00,8839,13,6,86,0,30.14,49
09/06/2020 5:00,8852,13,6,77,5,30.2,49
09/06/2020 4:00,9001,13,6,66,5,30.17,49
09/06/2020 3:00,9278,13,6,59,8,30.15,49
09/06/2020 2:00,9706,13,6,74,6,30.15,49
09/06/2020 1:00,10417,20,6,71,13,30.1,49
09/06/2020 0:00,11279,20,8.1,80,10,30.02,49
08/06/2020 23:00,12368,20,8.1,80,21,29.96,49
08/06/2020 22:00,13346,20,8.1,89,0,29.97,49
08/06/2020 21:00,13845,20,8.1,71,7,29.98,49
08/06/2020 20:00,14349,20,8.1,57,10,29.96,49
08/06/2020 19:00,14905,20,8.1,83,11,29.96,49
08/06/2020 18:00,15242,20,8.1,83,8,29.94,49
08/06/2020 17:00,15250,26,8.1,80,6,29.97,49
08/06/2020 16:00,15156,26,12.3,86,6,29.98,48
08/06/2020 15:00,14764,26,12.3,89,7,29.98,48
08/06/2020 14:00,14241,26,12.3,93,8,30.01,48
08/06/2020 13:00,13582,26,12.3,80,11,30.04,48
08/06/2020 12:00,12780,26,12.3,64,15,29.99,48
08/06/2020 11:00,11991,26,12.3,59,17,29.94,48
08/06/2020 10:00,11229,26,12.3,69,11,29.91,48
08/06/2020 9:00,10577,29,12.3,66,14,29.86,48
08/06/2020 8:00,10044,29,16.6,66,23,29.79,49
08/06/2020 7:00,9326,29,16.6,83,24,29.74,49
08/06/2020 6:00,8631,29,16.6,93,22,29.73,49
08/06/2020 5:00,8182,29,16.6,89,20,29.75,49
08/06/2020 4:00,8059,29,16.6,83,24,29.7,49
08/06/2020 3:00,8213,29,16.6,83,16,29.71,49
08/06/2020 2:00,8619,29,16.6,93,14,29.64,49
08/06/2020 1:00,9241,21,16.6,93,7,29.62,49
08/06/2020 0:00,10065,21,12.6,89,9,29.59,51
07/06/2020 23:00,11166,21,12.6,80,13,29.52,51
07/06/2020 22:00,12187,21,12.6,89,14,29.48,51
07/06/2020 21:00,12633,21,12.6,89,9,29.56,51
07/06/2020 20:00,13039,21,12.6,74,11,29.61,51
07/06/2020 19:00,13488,21,12.6,66,17,29.64,51
07/06/2020 18:00,13694,21,12.6,83,15,29.68,51
07/06/2020 17:00,13579,5,12.6,83,14,29.71,51
07/06/2020 16:00,13144,5,11.8,86,14,29.74,51
07/06/2020 15:00,12756,5,11.8,80,14,29.74,51
07/06/2020 14:00,12324,5,11.8,80,11,29.79,51
07/06/2020 13:00,11875,5,11.8,72,14,29.87,51
07/06/2020 12:00,11450,5,11.8,74,17,29.92,51
07/06/2020 11:00,10940,5,11.8,80,6,29.96,51
07/06/2020 10:00,10484,5,11.8,83,6,30.02,51
07/06/2020 9:00,10069,29,11.8,86,6,30.1,51
07/06/2020 8:00,9730,29,3.8,93,5,30.15,50
07/06/2020 7:00,9197,29,3.8,93,5,30.18,50
07/06/2020 6:00,8485,29,3.8,93,0,30.22,50
07/06/2020 5:00,7997,29,3.8,83,8,30.25,50
07/06/2020 4:00,7852,29,3.8,75,6,30.21,50
07/06/2020 3:00,7973,29,3.8,62,0,30.19,50
07/06/2020 2:00,8276,29,3.8,67,0,30.2,50
07/06/2020 1:00,8743,27,3.8,77,0,30.2,50
07/06/2020 0:00,9511,27,3,86,3,30.19,53
06/06/2020 23:00,10487,27,3,93,0,30.17,53
06/06/2020 22:00,11440,27,3,93,0,30.2,53
06/06/2020 21:00,11808,27,3,83,6,30.22,53
06/06/2020 20:00,12128,27,3,72,3,30.18,53
06/06/2020 19:00,12663,27,3,40,10,30.13,53
06/06/2020 18:00,12928,27,3,69,6,30.14,53
06/06/2020 17:00,12916,29,3,69,0,30.16,53
06/06/2020 16:00,12636,29,1.3,77,3,30.17,54
06/06/2020 15:00,12420,29,1.3,80,0,30.18,54
06/06/2020 14:00,12222,29,1.3,86,3,30.18,54
06/06/2020 13:00,11934,29,1.3,69,5,30.19,54
06/06/2020 12:00,11571,29,1.3,60,0,30.13,54
06/06/2020 11:00,11270,29,1.3,58,0,30.07,54
06/06/2020 10:00,10861,29,1.3,75,0,30.05,54
06/06/2020 9:00,10432,16,1.3,74,5,30.06,54
06/06/2020 8:00,10036,16,6.9,83,3,30.06,55
06/06/2020 7:00,9374,16,6.9,93,0,30.06,55
06/06/2020 6:00,8690,16,6.9,86,3,30.05,55
06/06/2020 5:00,8211,16,6.9,83,6,30.05,55
06/06/2020 4:00,8108,16,6.9,83,0,30.04,55
06/06/2020 3:00,8260,16,6.9,62,6,30,55
06/06/2020 2:00,8513,16,6.9,78,24,29.93,55
06/06/2020 1:00,9031,6,6.9,78,15,29.92,55
06/06/2020 0:00,9869,6,9.4,78,20,29.97,56
05/06/2020 23:00,10976,6,9.4,86,0,29.97,56
05/06/2020 22:00,12048,6,9.4,93,10,29.96,56
05/06/2020 21:00,12551,6,9.4,93,7,29.99,56
05/06/2020 20:00,12813,6,9.4,90,7,29.99,56
05/06/2020 19:00,13217,6,9.4,90,13,29.99,56
05/06/2020 18:00,13479,6,9.4,83,7,29.99,56
05/06/2020 17:00,13450,12,9.4,90,11,30.02,56
05/06/2020 16:00,13207,12,14.6,93,0,30.02,57
05/06/2020 15:00,12749,12,14.6,90,6,30.01,57
05/06/2020 14:00,12392,12,14.6,87,25,30,57
05/06/2020 13:00,11979,12,14.6,87,26,30.07,57
